,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Category,Color,Season,Frequency of Purchases,Cluster
3368,30,25,4.8,29,Footwear,Blue,Spring,Every 3 Months,2
3369,47,51,3.8,42,Clothing,Indigo,Winter,Monthly,3
3370,30,31,2.8,46,Accessories,Charcoal,Summer,Fortnightly,3
3371,49,99,4.0,28,Clothing,Turquoise,Winter,Annually,0
3372,56,25,4.6,14,Clothing,Maroon,Winter,Every 3 Months,4
3373,70,52,3.5,12,Footwear,Purple,Spring,Every 3 Months,4
3374,22,47,3.7,41,Clothing,Lavender,Spring,Annually,2
3375,51,98,4.9,8,Footwear,Yellow,Fall,Annually,0
3376,22,46,4.1,24,Accessories,Green,Winter,Quarterly,2
3377,37,32,4.6,18,Clothing,Yellow,Winter,Fortnightly,2
3378,49,75,4.5,6,Clothing,Gold,Fall,Quarterly,0
3379,61,51,5.0,40,Accessories,Turquoise,Summer,Weekly,0
3380,41,52,3.8,6,Clothing,Blue,Summer,Every 3 Months,4
3381,57,66,4.7,27,Accessories,Turquoise,Winter,Quarterly,0
3382,34,35,2.8,2,Clothing,Maroon,Spring,Weekly,4
3383,27,43,2.6,39,Outerwear,Pink,Fall,Bi-Weekly,3
3384,39,24,3.8,9,Clothing,Maroon,Summer,Quarterly,4
3385,62,83,2.8,16,Accessories,Olive,Winter,Every 3 Months,1
3386,34,62,2.6,36,Clothing,Lavender,Fall,Quarterly,3
3387,53,78,3.4,2,Clothing,Pink,Spring,Bi-Weekly,1
3388,35,61,4.5,21,Clothing,Cyan,Spring,Weekly,2
3389,38,57,3.8,39,Clothing,Maroon,Fall,Annually,3
3390,32,70,3.0,38,Clothing,Red,Summer,Annually,3
3391,47,57,3.7,6,Clothing,Silver,Fall,Every 3 Months,4
3392,53,74,4.4,6,Accessories,Blue,Winter,Bi-Weekly,0
3393,60,90,3.1,50,Clothing,Gold,Fall,Monthly,3
3394,31,98,4.2,9,Footwear,Yellow,Spring,Annually,1
3395,44,43,3.1,15,Clothing,Silver,Winter,Every 3 Months,4
3396,29,37,5.0,5,Clothing,Black,Winter,Quarterly,2
3397,19,38,2.7,13,Clothing,Yellow,Summer,Bi-Weekly,1
3398,54,60,3.8,44,Clothing,Pink,Winter,Fortnightly,3
3399,40,55,3.3,36,Clothing,Yellow,Winter,Annually,3
3400,39,51,4.8,18,Accessories,Lavender,Fall,Fortnightly,2
3401,44,71,3.4,39,Accessories,Peach,Winter,Weekly,3
3402,22,61,4.4,11,Clothing,Black,Spring,Every 3 Months,2
3403,30,65,3.9,1,Footwear,Olive,Summer,Bi-Weekly,1
3404,69,34,3.9,34,Accessories,Olive,Fall,Annually,4
3405,28,87,4.2,47,Clothing,White,Summer,Bi-Weekly,2
3406,57,79,4.0,24,Clothing,Red,Spring,Quarterly,0
3407,46,46,2.6,20,Clothing,Purple,Spring,Quarterly,4
3408,48,72,4.4,11,Clothing,Purple,Summer,Annually,0
3409,24,93,3.2,3,Clothing,Teal,Summer,Every 3 Months,1
3410,50,76,4.3,38,Footwear,Teal,Summer,Bi-Weekly,0
3411,29,56,4.9,45,Footwear,Gray,Winter,Weekly,2
3412,61,83,3.8,31,Footwear,Magenta,Fall,Quarterly,0
3413,34,90,2.5,16,Accessories,Black,Winter,Bi-Weekly,1
3414,27,94,4.9,3,Footwear,Maroon,Spring,Quarterly,1
3415,38,68,3.0,15,Clothing,Gold,Fall,Annually,1
3416,25,53,3.2,11,Footwear,Purple,Spring,Every 3 Months,1
3417,54,35,2.9,22,Outerwear,Blue,Summer,Fortnightly,4
3418,53,30,2.8,35,Outerwear,Beige,Summer,Annually,3
3419,23,26,3.1,5,Accessories,Indigo,Winter,Bi-Weekly,4
3420,19,60,3.4,35,Accessories,Purple,Winter,Bi-Weekly,2
3421,57,30,2.9,27,Footwear,Maroon,Summer,Weekly,4
3422,19,91,3.2,9,Outerwear,Beige,Winter,Monthly,1
3423,33,71,3.8,21,Footwear,Brown,Spring,Bi-Weekly,1
3424,33,64,3.6,23,Accessories,Green,Summer,Monthly,1
3425,38,54,4.3,3,Accessories,Blue,Summer,Bi-Weekly,4
3426,47,35,4.8,31,Clothing,Magenta,Fall,Annually,2
3427,39,38,2.5,44,Clothing,Turquoise,Winter,Annually,3
3428,32,69,2.5,20,Accessories,Gray,Fall,Monthly,1
3429,27,96,4.6,34,Clothing,Purple,Winter,Weekly,2
3430,67,73,4.2,17,Clothing,Lavender,Winter,Every 3 Months,0
3431,46,49,4.2,20,Accessories,Green,Summer,Annually,4
3432,36,44,4.8,46,Footwear,Gray,Summer,Every 3 Months,2
3433,62,93,4.5,28,Clothing,Yellow,Spring,Annually,0
3434,31,72,3.3,6,Clothing,Orange,Summer,Fortnightly,1
3435,68,91,2.7,50,Clothing,Beige,Summer,Bi-Weekly,3
3436,57,83,2.8,41,Accessories,Peach,Winter,Monthly,3
3437,22,62,3.5,50,Outerwear,Green,Winter,Annually,3
3438,26,71,3.0,33,Clothing,Violet,Fall,Monthly,1
3439,43,93,4.5,25,Accessories,Gray,Summer,Quarterly,0
3440,45,63,4.3,2,Accessories,Magenta,Fall,Weekly,4
3441,64,96,4.1,15,Clothing,Charcoal,Fall,Annually,0
3442,28,78,4.3,12,Clothing,Violet,Spring,Weekly,1
3443,47,24,5.0,28,Clothing,Silver,Summer,Bi-Weekly,2
3444,53,63,3.8,12,Clothing,Green,Summer,Bi-Weekly,4
3445,42,58,4.9,3,Accessories,Magenta,Fall,Annually,2
3446,51,55,5.0,20,Footwear,Purple,Spring,Weekly,0
3447,62,58,4.3,3,Footwear,Blue,Fall,Bi-Weekly,4
3448,18,28,4.1,32,Outerwear,Yellow,Winter,Fortnightly,2
3449,48,37,4.5,35,Clothing,Brown,Spring,Monthly,2
3450,20,78,3.6,31,Clothing,Pink,Spring,Monthly,1
3451,32,73,3.0,13,Clothing,Silver,Fall,Annually,1
3452,26,20,3.7,3,Outerwear,Indigo,Spring,Fortnightly,4
3453,31,60,4.3,48,Clothing,Pink,Winter,Bi-Weekly,2
3454,55,71,4.6,15,Accessories,Lavender,Fall,Bi-Weekly,0
3455,49,89,4.7,13,Clothing,Orange,Fall,Annually,0
3456,42,53,4.6,21,Clothing,Red,Fall,Monthly,2
3457,64,87,3.0,29,Accessories,Gray,Summer,Fortnightly,3
3458,68,37,3.4,24,Accessories,Violet,Spring,Quarterly,4
3459,68,37,3.8,21,Clothing,Green,Fall,Annually,4
3460,41,78,3.1,5,Accessories,Gold,Spring,Bi-Weekly,1
3461,51,23,4.4,47,Footwear,Maroon,Spring,Quarterly,2
3462,44,73,4.5,34,Clothing,Olive,Spring,Every 3 Months,0
3463,27,27,2.8,45,Accessories,Yellow,Fall,Fortnightly,3
3464,36,59,2.7,12,Outerwear,Peach,Winter,Annually,1
3465,19,53,3.4,31,Accessories,Gold,Spring,Weekly,2
3466,49,42,4.6,43,Clothing,Purple,Summer,Annually,2
3467,18,45,5.0,5,Accessories,Charcoal,Fall,Annually,2
3468,36,89,3.5,36,Accessories,Indigo,Winter,Quarterly,1
3469,36,85,3.3,12,Clothing,Magenta,Fall,Annually,1
3470,19,69,4.5,31,Outerwear,Olive,Summer,Bi-Weekly,2
3471,43,66,3.1,31,Footwear,Blue,Spring,Bi-Weekly,3
3472,31,42,4.0,15,Clothing,White,Summer,Weekly,2
3473,63,40,2.5,11,Clothing,Cyan,Spring,Weekly,4
3474,41,82,4.4,18,Clothing,Cyan,Winter,Monthly,0
3475,48,88,4.4,9,Footwear,Orange,Spring,Quarterly,0
3476,68,99,3.2,11,Footwear,Orange,Summer,Weekly,0
3477,53,85,3.8,38,Accessories,Teal,Spring,Bi-Weekly,0
3478,36,57,4.6,42,Accessories,Magenta,Fall,Quarterly,2
3479,46,56,4.9,41,Clothing,Orange,Summer,Monthly,2
3480,21,79,3.5,45,Footwear,Peach,Winter,Monthly,3
3481,52,67,3.4,41,Clothing,Maroon,Summer,Bi-Weekly,3
3482,66,61,3.9,35,Accessories,Gold,Winter,Weekly,0
3483,19,37,3.9,21,Clothing,White,Winter,Every 3 Months,2
3484,44,75,4.2,13,Clothing,Gray,Fall,Bi-Weekly,0
3485,50,21,3.4,23,Clothing,Brown,Winter,Fortnightly,4
3486,51,89,4.9,6,Clothing,Charcoal,Winter,Weekly,0
3487,25,24,2.9,39,Footwear,Beige,Fall,Annually,3
3488,62,27,4.9,7,Clothing,Teal,Spring,Quarterly,4
3489,48,26,4.6,32,Clothing,Black,Summer,Every 3 Months,2
3490,62,82,3.6,43,Footwear,Violet,Spring,Quarterly,0
3491,22,28,4.3,15,Clothing,Orange,Winter,Monthly,2
3492,48,65,4.6,48,Accessories,Turquoise,Fall,Annually,0
3493,48,82,4.7,35,Clothing,Black,Winter,Weekly,0
3494,62,38,3.5,41,Accessories,Silver,Winter,Quarterly,3
3495,24,33,2.8,14,Clothing,Gray,Spring,Weekly,1
3496,39,38,4.0,22,Footwear,Pink,Summer,Monthly,2
3497,35,48,4.3,16,Accessories,Red,Spring,Every 3 Months,2
3498,47,35,3.8,2,Footwear,Lavender,Summer,Bi-Weekly,4
3499,22,29,3.0,13,Clothing,Indigo,Fall,Every 3 Months,1
3500,38,48,4.6,38,Clothing,Silver,Fall,Fortnightly,2
3501,53,87,4.8,43,Footwear,Silver,Fall,Weekly,0
3502,31,62,4.7,26,Accessories,Green,Fall,Quarterly,2
3503,31,96,3.9,39,Clothing,Pink,Spring,Weekly,0
3504,65,41,4.0,50,Accessories,Violet,Fall,Monthly,3
3505,48,42,3.7,40,Accessories,Red,Winter,Every 3 Months,3
3506,18,57,3.7,12,Clothing,Olive,Winter,Fortnightly,1
3507,46,65,4.2,33,Accessories,Purple,Spring,Every 3 Months,0
3508,52,54,4.7,49,Clothing,Gray,Fall,Weekly,0
3509,50,22,4.3,43,Clothing,Brown,Winter,Bi-Weekly,2
3510,49,96,4.9,14,Footwear,Orange,Fall,Monthly,0
3511,69,81,3.9,21,Accessories,Blue,Summer,Every 3 Months,0
3512,36,46,3.4,31,Clothing,White,Fall,Quarterly,3
3513,30,74,4.2,29,Clothing,Charcoal,Spring,Fortnightly,2
3514,25,50,4.7,32,Footwear,Gray,Winter,Monthly,2
3515,19,80,4.0,16,Clothing,Charcoal,Winter,Bi-Weekly,1
3516,34,56,4.0,38,Footwear,White,Summer,Bi-Weekly,2
3517,29,69,3.1,34,Clothing,Orange,Winter,Every 3 Months,1
3518,50,97,4.2,30,Clothing,Black,Spring,Quarterly,0
3519,31,66,3.7,14,Clothing,White,Winter,Fortnightly,1
3520,41,70,3.1,33,Accessories,Brown,Spring,Monthly,3
3521,52,50,3.7,35,Footwear,Pink,Winter,Weekly,3
3522,27,85,3.2,13,Clothing,Yellow,Spring,Quarterly,1
3523,49,59,2.8,30,Accessories,Cyan,Summer,Fortnightly,3
3524,69,74,2.9,30,Clothing,Silver,Summer,Monthly,3
3525,45,38,3.5,47,Accessories,Olive,Winter,Annually,3
3526,20,99,3.8,1,Clothing,Olive,Spring,Every 3 Months,1
3527,25,97,4.7,1,Clothing,Charcoal,Spring,Weekly,1
3528,38,67,4.5,33,Accessories,Gray,Summer,Annually,2
3529,55,20,3.9,43,Clothing,Maroon,Winter,Weekly,3
3530,62,45,3.4,37,Accessories,Black,Spring,Weekly,3
3531,54,52,4.6,23,Footwear,Violet,Winter,Quarterly,0
3532,61,68,4.6,12,Clothing,Indigo,Fall,Annually,0
3533,50,98,4.7,30,Footwear,Yellow,Fall,Fortnightly,0
3534,65,83,3.2,7,Footwear,Gray,Fall,Weekly,0
3535,68,51,5.0,20,Clothing,Red,Summer,Monthly,0
3536,55,21,4.5,10,Accessories,Peach,Spring,Monthly,4
3537,57,92,3.5,40,Accessories,Gray,Spring,Every 3 Months,0
3538,56,63,4.5,21,Footwear,White,Spring,Monthly,0
3539,29,56,3.2,17,Accessories,Green,Spring,Bi-Weekly,1
3540,24,95,4.6,5,Clothing,Magenta,Spring,Weekly,1
3541,59,66,4.0,22,Clothing,Olive,Winter,Annually,0
3542,62,28,4.2,5,Outerwear,Olive,Spring,Weekly,4
3543,58,83,4.1,18,Accessories,Blue,Winter,Every 3 Months,0
3544,64,55,3.6,42,Clothing,Charcoal,Fall,Every 3 Months,3
3545,48,28,3.7,22,Footwear,Yellow,Spring,Annually,4
3546,60,79,3.6,37,Accessories,Violet,Summer,Bi-Weekly,0
3547,52,31,3.8,23,Accessories,Magenta,Summer,Annually,4
3548,63,37,3.0,47,Clothing,Red,Fall,Fortnightly,3
3549,44,34,3.4,11,Clothing,Cyan,Summer,Fortnightly,4
3550,63,74,4.8,32,Footwear,Orange,Winter,Weekly,0
3551,66,31,2.6,20,Accessories,Black,Spring,Weekly,4
3552,22,66,2.9,3,Accessories,Blue,Winter,Quarterly,1
3553,62,99,4.9,32,Footwear,Charcoal,Spring,Weekly,0
3554,39,55,5.0,5,Clothing,Indigo,Spring,Fortnightly,2
3555,25,23,4.6,45,Clothing,Silver,Spring,Quarterly,2
3556,70,88,4.2,43,Clothing,Brown,Fall,Bi-Weekly,0
3557,52,26,4.9,1,Outerwear,Peach,Summer,Every 3 Months,4
3558,68,94,4.8,9,Accessories,Magenta,Summer,Quarterly,0
3559,18,25,3.0,13,Clothing,Beige,Fall,Every 3 Months,1
3560,18,96,3.5,5,Clothing,Violet,Fall,Annually,1
3561,63,29,3.4,39,Footwear,Black,Spring,Fortnightly,3
3562,47,36,3.4,7,Footwear,Cyan,Winter,Weekly,4
3563,43,90,4.9,8,Clothing,Green,Summer,Every 3 Months,0
3564,60,38,4.4,40,Accessories,Brown,Summer,Annually,0
3565,49,52,4.2,35,Accessories,Gray,Spring,Monthly,2
3566,28,88,3.1,14,Clothing,Orange,Spring,Monthly,1
3567,32,56,4.0,26,Accessories,Silver,Summer,Monthly,2
3568,29,71,4.8,14,Footwear,Purple,Spring,Quarterly,2
3569,35,94,3.3,9,Footwear,Olive,Fall,Fortnightly,1
3570,23,97,4.7,32,Clothing,Teal,Winter,Annually,2
3571,70,27,3.2,15,Clothing,White,Summer,Every 3 Months,4
3572,23,28,5.0,25,Clothing,Black,Spring,Monthly,2
3573,43,67,4.9,27,Clothing,Maroon,Fall,Monthly,0
3574,29,70,4.9,39,Clothing,Cyan,Fall,Quarterly,2
3575,61,95,3.7,49,Outerwear,Violet,Fall,Bi-Weekly,0
3576,29,24,3.0,12,Footwear,Yellow,Spring,Bi-Weekly,4
3577,66,35,2.6,13,Accessories,Yellow,Winter,Weekly,4
3578,46,22,2.6,22,Footwear,Olive,Winter,Quarterly,4
3579,34,66,4.8,19,Accessories,Olive,Fall,Every 3 Months,2
3580,51,83,3.2,3,Clothing,Magenta,Summer,Bi-Weekly,1
3581,26,95,4.9,50,Clothing,Orange,Fall,Weekly,2
3582,23,41,3.4,15,Clothing,Beige,Summer,Annually,1
3583,52,77,2.7,44,Clothing,Brown,Summer,Every 3 Months,3
3584,39,52,4.8,48,Footwear,Indigo,Fall,Monthly,2
3585,39,41,4.1,4,Accessories,Gray,Winter,Bi-Weekly,4
3586,33,28,4.6,12,Clothing,Yellow,Winter,Bi-Weekly,2
3587,33,90,4.4,33,Clothing,Violet,Summer,Annually,0
3588,23,55,3.5,40,Accessories,Magenta,Spring,Annually,2
3589,31,73,4.8,38,Accessories,Blue,Spring,Every 3 Months,2
3590,27,87,2.9,19,Clothing,Gray,Fall,Every 3 Months,1
3591,48,89,3.2,38,Outerwear,Gold,Winter,Quarterly,3
3592,61,82,4.4,18,Footwear,Lavender,Spring,Fortnightly,0
3593,63,80,4.6,24,Footwear,Black,Spring,Monthly,0
3594,19,87,2.6,29,Accessories,Charcoal,Summer,Quarterly,1
3595,21,41,3.1,14,Clothing,Violet,Spring,Annually,1
3596,28,83,4.3,44,Clothing,Charcoal,Spring,Fortnightly,2
3597,29,71,3.1,18,Accessories,Maroon,Summer,Quarterly,1
3598,23,76,4.6,19,Clothing,Purple,Spring,Bi-Weekly,2
3599,37,34,4.6,4,Accessories,Peach,Spring,Weekly,4
3600,67,81,2.7,25,Clothing,Olive,Spring,Bi-Weekly,3
3601,34,47,3.0,3,Clothing,Indigo,Summer,Monthly,1
3602,58,36,3.3,40,Clothing,Magenta,Summer,Quarterly,3
3603,45,51,2.7,5,Clothing,Gold,Spring,Weekly,4
3604,63,86,3.3,17,Clothing,Orange,Fall,Annually,0
3605,68,41,4.3,36,Clothing,Gold,Fall,Every 3 Months,0
3606,41,90,4.8,41,Footwear,Purple,Fall,Annually,0
3607,50,93,3.3,20,Accessories,Charcoal,Fall,Bi-Weekly,1
3608,24,56,4.3,2,Accessories,Cyan,Fall,Every 3 Months,2
3609,21,39,3.0,31,Clothing,Cyan,Summer,Monthly,3
3610,18,86,4.8,23,Outerwear,Green,Fall,Fortnightly,2
3611,63,82,2.9,30,Clothing,Silver,Spring,Annually,3
3612,47,29,3.6,26,Footwear,Teal,Summer,Every 3 Months,4
3613,58,27,3.5,40,Accessories,Magenta,Fall,Annually,3
3614,46,25,4.7,19,Accessories,Maroon,Spring,Annually,2
3615,35,31,4.4,4,Clothing,Gold,Winter,Monthly,4
3616,42,23,3.3,33,Clothing,Purple,Winter,Fortnightly,3
3617,48,47,4.3,29,Accessories,Lavender,Fall,Monthly,2
3618,28,67,4.0,47,Accessories,Maroon,Fall,Bi-Weekly,2
3619,44,75,4.9,50,Accessories,Magenta,Winter,Weekly,0
3620,60,82,2.9,28,Footwear,Turquoise,Summer,Fortnightly,3
3621,38,32,4.0,5,Footwear,Silver,Summer,Fortnightly,4
3622,46,41,4.3,12,Clothing,Purple,Fall,Annually,4
3623,39,89,2.7,4,Accessories,Violet,Winter,Weekly,1
3624,22,82,5.0,22,Accessories,Peach,Fall,Bi-Weekly,2
3625,44,99,4.4,32,Accessories,Green,Winter,Weekly,0
3626,69,98,3.5,32,Clothing,Teal,Fall,Quarterly,0
3627,39,54,3.3,48,Accessories,Silver,Winter,Every 3 Months,3
3628,53,88,3.8,35,Clothing,Purple,Summer,Monthly,0
3629,52,43,4.5,44,Clothing,Lavender,Summer,Fortnightly,2
3630,65,73,4.8,29,Accessories,Lavender,Winter,Weekly,0
3631,48,50,2.9,26,Accessories,Peach,Fall,Monthly,3
3632,27,73,3.2,3,Footwear,Green,Spring,Quarterly,1
3633,39,51,2.8,1,Accessories,Orange,Spring,Bi-Weekly,1
3634,59,22,3.3,17,Clothing,Pink,Winter,Annually,4
3635,52,32,3.3,17,Footwear,Cyan,Fall,Fortnightly,4
3636,50,38,4.2,36,Footwear,Lavender,Summer,Weekly,2
3637,32,66,3.6,32,Footwear,Yellow,Winter,Fortnightly,2
3638,40,20,4.6,50,Accessories,Olive,Spring,Bi-Weekly,2
3639,26,44,3.6,39,Outerwear,Brown,Summer,Annually,2
3640,47,31,4.0,17,Accessories,Pink,Spring,Monthly,4
3641,51,45,2.7,39,Outerwear,Cyan,Fall,Every 3 Months,3
3642,47,71,4.4,5,Clothing,Maroon,Summer,Annually,0
3643,53,96,3.2,47,Accessories,Magenta,Fall,Annually,3
3644,35,32,2.6,18,Clothing,Violet,Winter,Weekly,4
3645,38,90,3.4,31,Accessories,Silver,Summer,Every 3 Months,1
3646,69,68,5.0,39,Accessories,Maroon,Spring,Fortnightly,0
3647,47,45,2.9,12,Clothing,Gray,Winter,Weekly,4
3648,31,67,5.0,45,Clothing,White,Winter,Bi-Weekly,2
3649,68,57,4.4,33,Clothing,Brown,Fall,Fortnightly,0
3650,51,60,3.5,3,Clothing,Silver,Summer,Annually,4
3651,20,32,3.8,5,Accessories,Yellow,Spring,Every 3 Months,2
3652,27,29,3.8,23,Accessories,Magenta,Fall,Monthly,2
3653,67,20,3.9,39,Outerwear,Blue,Spring,Fortnightly,4
3654,21,98,3.3,10,Accessories,Green,Winter,Annually,1
3655,20,27,2.9,4,Clothing,Yellow,Fall,Bi-Weekly,1
3656,35,67,3.7,18,Outerwear,Cyan,Spring,Monthly,1
3657,58,82,3.7,1,Footwear,Gold,Winter,Every 3 Months,0
3658,28,72,4.6,18,Clothing,Magenta,Fall,Fortnightly,2
3659,27,77,4.9,46,Footwear,Gray,Fall,Annually,2
3660,19,74,3.1,13,Footwear,Indigo,Winter,Fortnightly,1
3661,63,39,3.5,5,Footwear,White,Winter,Fortnightly,4
3662,69,80,4.9,11,Clothing,Indigo,Spring,Weekly,0
3663,65,59,4.4,49,Accessories,Green,Summer,Weekly,0
3664,63,68,4.4,1,Outerwear,Turquoise,Fall,Fortnightly,0
3665,28,77,3.4,11,Clothing,Peach,Fall,Quarterly,1
3666,67,50,3.0,47,Accessories,Olive,Winter,Every 3 Months,3
3667,51,45,2.6,20,Clothing,Cyan,Fall,Monthly,4
3668,59,71,3.2,18,Clothing,Magenta,Summer,Annually,4
3669,25,52,4.6,43,Clothing,Silver,Fall,Quarterly,2
3670,31,50,3.8,4,Footwear,White,Winter,Every 3 Months,1
3671,62,66,4.8,20,Accessories,Pink,Summer,Quarterly,0
3672,51,81,4.5,7,Footwear,Pink,Fall,Monthly,0
3673,32,28,4.2,31,Clothing,Pink,Summer,Fortnightly,2
3674,35,65,2.7,41,Accessories,Blue,Winter,Fortnightly,3
3675,70,80,4.5,3,Accessories,White,Winter,Monthly,0
3676,19,94,4.9,16,Accessories,Teal,Spring,Monthly,2
3677,32,30,2.8,43,Accessories,Gray,Fall,Annually,3
3678,56,45,3.5,29,Clothing,Beige,Fall,Fortnightly,3
3679,53,91,2.5,5,Outerwear,Violet,Summer,Bi-Weekly,1
3680,22,36,2.9,30,Accessories,Blue,Winter,Quarterly,3
3681,26,73,4.2,33,Accessories,Magenta,Fall,Monthly,2
3682,42,60,4.6,46,Clothing,Maroon,Fall,Bi-Weekly,2
3683,30,77,3.0,17,Clothing,Purple,Winter,Fortnightly,1
3684,29,86,4.4,47,Clothing,Charcoal,Spring,Bi-Weekly,2
3685,47,42,2.6,17,Clothing,Red,Summer,Bi-Weekly,4
3686,59,70,4.8,17,Footwear,Charcoal,Spring,Bi-Weekly,0
3687,34,44,2.9,28,Clothing,Lavender,Summer,Every 3 Months,3
3688,52,91,3.0,8,Accessories,White,Spring,Monthly,1
3689,47,30,4.5,8,Accessories,Red,Fall,Quarterly,4
3690,24,23,3.7,4,Clothing,Violet,Fall,Bi-Weekly,4
3691,63,21,4.8,24,Footwear,Orange,Summer,Weekly,4
3692,59,34,4.8,29,Outerwear,Turquoise,Spring,Fortnightly,0
3693,66,46,4.7,10,Clothing,Violet,Summer,Weekly,4
3694,45,41,2.6,11,Clothing,Blue,Winter,Bi-Weekly,4
3695,38,33,4.6,18,Clothing,White,Fall,Fortnightly,2
3696,63,48,3.4,26,Clothing,Turquoise,Fall,Annually,4
3697,55,66,3.0,39,Clothing,Pink,Winter,Weekly,3
3698,25,54,4.0,4,Clothing,Maroon,Spring,Annually,1
3699,51,55,2.6,24,Accessories,Olive,Fall,Weekly,3
3700,28,84,3.4,2,Accessories,Charcoal,Summer,Every 3 Months,1
3701,46,66,4.5,36,Footwear,Charcoal,Spring,Annually,0
3702,58,65,2.7,36,Footwear,Indigo,Spring,Weekly,3
3703,30,83,2.9,23,Footwear,Teal,Fall,Every 3 Months,1
3704,68,61,4.0,36,Accessories,Black,Winter,Quarterly,0
3705,28,65,3.2,2,Clothing,Teal,Summer,Annually,1
3706,26,55,4.0,17,Footwear,Green,Spring,Bi-Weekly,2
3707,35,79,3.4,19,Accessories,Gold,Fall,Weekly,1
3708,40,96,4.9,41,Clothing,Red,Fall,Monthly,0
3709,31,43,3.6,27,Clothing,Silver,Fall,Quarterly,2
3710,60,40,3.6,32,Accessories,Yellow,Summer,Fortnightly,3
3711,69,62,3.2,33,Accessories,Peach,Fall,Annually,3
3712,51,72,3.7,24,Clothing,Turquoise,Spring,Quarterly,0
3713,49,87,2.6,31,Footwear,Peach,Spring,Every 3 Months,3
3714,18,31,3.9,35,Accessories,Peach,Winter,Weekly,2
3715,63,34,3.4,2,Accessories,Orange,Fall,Monthly,4
3716,57,53,3.4,42,Clothing,Charcoal,Fall,Every 3 Months,3
3717,45,85,4.2,47,Clothing,White,Summer,Every 3 Months,0
3718,36,50,2.9,44,Clothing,Turquoise,Fall,Bi-Weekly,3
3719,20,91,4.1,8,Clothing,Red,Summer,Every 3 Months,1
3720,21,56,3.6,13,Accessories,Peach,Fall,Quarterly,1
3721,62,60,4.0,10,Outerwear,Pink,Fall,Annually,4
3722,23,34,4.0,1,Outerwear,Yellow,Fall,Fortnightly,2
3723,26,30,3.6,1,Footwear,Beige,Spring,Monthly,4
3724,30,71,3.1,18,Accessories,Green,Winter,Annually,1
3725,18,100,4.4,2,Clothing,Turquoise,Winter,Annually,1
3726,47,85,4.3,36,Accessories,Orange,Fall,Every 3 Months,0
3727,41,83,3.5,17,Clothing,Gold,Summer,Bi-Weekly,1
3728,62,31,3.0,1,Outerwear,Red,Winter,Annually,4
3729,28,82,4.7,50,Footwear,Teal,Spring,Quarterly,2
3730,46,79,2.5,3,Clothing,Teal,Summer,Bi-Weekly,1
3731,54,62,3.1,45,Accessories,Lavender,Spring,Quarterly,3
3732,36,92,3.3,28,Footwear,Pink,Spring,Annually,1
3733,25,58,4.7,6,Clothing,Maroon,Fall,Every 3 Months,2
3734,38,88,3.4,33,Clothing,Beige,Spring,Every 3 Months,1
3735,38,44,3.1,29,Footwear,Orange,Spring,Annually,3
3736,42,56,4.6,2,Clothing,Red,Spring,Every 3 Months,4
3737,19,23,4.9,43,Accessories,Maroon,Winter,Bi-Weekly,2
3738,34,45,2.7,48,Clothing,Brown,Spring,Fortnightly,3
3739,38,31,4.2,43,Accessories,Olive,Fall,Weekly,2
3740,42,96,2.6,26,Clothing,Silver,Summer,Bi-Weekly,1
3741,58,96,3.2,26,Clothing,Purple,Spring,Bi-Weekly,0
3742,56,80,4.4,50,Clothing,Gray,Fall,Bi-Weekly,0
3743,62,28,3.6,36,Clothing,Cyan,Fall,Quarterly,3
3744,24,51,2.7,26,Clothing,Gray,Summer,Fortnightly,1
3745,60,41,4.3,2,Clothing,Gold,Spring,Monthly,4
3746,53,99,2.6,49,Outerwear,Cyan,Summer,Monthly,3
3747,26,53,4.3,32,Clothing,Olive,Spring,Bi-Weekly,2
3748,34,25,3.9,3,Accessories,Violet,Fall,Annually,4
3749,24,95,2.9,38,Clothing,Yellow,Winter,Every 3 Months,1
3750,42,88,3.1,5,Clothing,Gold,Fall,Monthly,1
3751,36,97,4.2,8,Accessories,Silver,Fall,Every 3 Months,1
3752,24,81,4.1,43,Outerwear,Pink,Winter,Weekly,2
3753,39,26,4.2,22,Accessories,Turquoise,Winter,Fortnightly,2
3754,46,41,4.4,10,Footwear,Turquoise,Summer,Every 3 Months,4
3755,64,93,3.4,26,Clothing,Peach,Fall,Monthly,0
3756,64,69,4.8,42,Clothing,Teal,Spring,Bi-Weekly,0
3757,61,44,4.5,33,Clothing,Red,Fall,Weekly,0
3758,61,54,2.7,23,Footwear,Black,Spring,Quarterly,3
3759,44,61,3.5,30,Footwear,Pink,Spring,Quarterly,3
3760,65,80,3.1,36,Clothing,Peach,Fall,Weekly,3
3761,60,30,2.8,3,Accessories,Green,Summer,Every 3 Months,4
3762,65,94,2.9,13,Clothing,Green,Fall,Annually,1
3763,27,24,4.5,38,Clothing,Red,Winter,Every 3 Months,2
3764,36,21,3.5,19,Clothing,Maroon,Fall,Monthly,4
3765,22,52,4.3,14,Accessories,Green,Summer,Bi-Weekly,2
3766,62,59,4.9,43,Accessories,Black,Fall,Annually,0
3767,59,51,3.1,10,Clothing,Black,Summer,Fortnightly,4
3768,50,35,4.0,34,Clothing,Yellow,Winter,Quarterly,3
3769,51,87,3.6,31,Accessories,Green,Summer,Annually,0
3770,23,42,4.0,34,Clothing,Black,Summer,Weekly,2
